video_name,label_str,activity,group,max_tilt,delta_tilt,min_h_w_ratio,delta_h_w_ratio,weighted_tilt,weighted_velocity,weighted_ground_proximity,depth_drop,depth_variance,depth_range,stage3_fall_prob,LABEL
video000137,no_fall,bed,nf_raw_b_2,4.124767,1.809064,3.179155,-0.010001,1.659392,-2.6e-05,0.989924,-0.036958,0.000725,0.075393,0.999722,0
video000137,no_fall,bed,nf_raw_b_3,81.823842,0.0,0.0,0.0,81.823841,0.0,0.627581,0.118863,0.007632,0.259463,0.999964,0
video000137,no_fall,chair,nf_raw_c_1,38.914803,7.128359,1.577651,-0.037466,31.706401,0.061407,0.839319,0.163051,0.099314,0.911547,0.99991,0
video000137,no_fall,chair,nf_raw_c_2,10.537193,-0.345515,1.294053,-0.00244,9.289799,-0.000298,0.750112,0.015031,0.000149,0.041445,0.999943,0
video000137,no_fall,chair,nf_raw_c_3,9.966373,6.727508,0.0,0.749008,3.87424,-0.087031,0.966144,0.159874,0.011467,0.280684,0.999929,0
video000137,no_fall,stand,nf_raw_s_1,1.979971,-0.270931,5.571665,-0.124337,1.804274,-0.00034,0.706071,0.11113,0.012238,0.267609,0.999956,0
video000137,no_fall,stand,nf_raw_s_2,3.78353,1.11764,1.931026,1.598471,2.694887,-0.007623,0.838846,-0.005077,0.000175,0.044747,0.999945,0
video000137,no_fall,stand,nf_raw_s_3,18.844864,-4.876482,1.671732,0.391648,15.907369,0.000498,0.574117,-0.018981,0.000122,0.034231,0.999971,0
video000138,no_fall,bed,nf_raw_b_1,50.802792,46.774933,1.060111,-0.322141,17.587333,-0.007456,0.817983,-0.162072,0.013634,0.307478,0.999961,0
video000138,no_fall,bed,nf_raw_b_2,176.051653,-168.078273,3.749573,-0.078363,66.504864,0.001332,0.994963,-0.02012,9.8e-05,0.028058,0.999919,0
video000138,no_fall,bed,nf_raw_b_3,6.669015,-6.048226,2.711349,-1.338146,3.957396,0.021145,0.922527,0.293183,0.034711,0.519066,0.999953,0
video000138,no_fall,chair,nf_raw_c_1,27.513886,3.720972,1.369623,-0.05448,24.75992,-0.000661,0.454566,0.046379,0.000636,0.084666,0.999954,0
video000138,no_fall,chair,nf_raw_c_2,12.874352,6.116492,0.754574,0.50043,10.210261,-0.009107,0.72974,-0.004538,0.000162,0.036786,0.999946,0
video000138,no_fall,chair,nf_raw_c_3,19.794903,0.491747,2.527902,-0.010621,19.577316,0.000681,0.671314,-0.096444,0.001395,0.11412,0.999962,0
video000138,no_fall,stand,nf_raw_s_1,1.387264,0.470715,4.418284,0.108981,1.046726,-0.000111,0.726082,-0.009717,0.000138,0.038332,0.999962,0
video000138,no_fall,stand,nf_raw_s_2,3.020438,-1.210178,6.016878,0.095888,2.486433,0.005749,0.827636,0.008892,7.5e-05,0.023812,0.999927,0
video000138,no_fall,stand,nf_raw_s_3,30.703548,0.155361,1.014669,-0.057944,29.836034,0.001255,0.705326,-0.00308,0.000127,0.029335,0.999962,0
video000139,no_fall,bed,nf_raw_b_1,86.390206,81.207271,0.782061,-0.756191,38.789518,-0.003377,0.763445,0.031795,0.007919,0.330591,0.999966,0
video000139,no_fall,bed,nf_raw_b_2,83.046286,-1.507042,0.454481,-0.00218,81.673786,0.000192,0.715715,0.026059,0.000167,0.046991,0.999958,0
video000139,no_fall,bed,nf_raw_b_3,86.161344,6.346696,0.805197,-6.176201,30.072703,0.001797,0.583572,-0.324457,0.125291,0.791499,0.999969,0
video000139,no_fall,chair,nf_raw_c_1,26.200089,-0.344666,1.440681,-0.009417,25.007315,-0.00073,0.984661,0.067438,0.000906,0.076555,0.999858,0
video000139,no_fall,chair,nf_raw_c_2,2.806937,0.02462,0.716698,0.056958,1.365617,-0.000652,0.704941,-0.023871,0.000397,0.074255,0.999961,0
video000139,no_fall,chair,nf_raw_c_3,17.228218,0.106879,2.439242,0.089884,15.358113,-0.001007,0.666942,-0.033582,0.000749,0.087888,0.999964,0
video000139,no_fall,stand,nf_raw_s_1,3.263024,2.988699,3.479969,0.405022,1.862636,-0.037665,0.664027,-0.001809,0.000154,0.035992,0.999962,0
video000139,no_fall,stand,nf_raw_s_2,5.086489,-3.659621,4.255531,0.717675,3.433998,-0.016349,0.926281,0.01107,0.005699,0.205557,0.99994,0
video000139,no_fall,stand,nf_raw_s_3,42.205811,-0.608033,0.86281,-0.021713,40.560989,-0.00014,0.830935,-0.024536,0.000286,0.057446,0.999951,0
video000140,no_fall,bed,nf_raw_b_1,40.603504,28.426034,0.993832,-0.518182,17.5459,-0.019052,0.757402,0.152959,0.013995,0.312674,0.999965,0
video000140,no_fall,bed,nf_raw_b_2,0.515897,0.10202,7.05806,0.181143,0.2696,0.002345,0.965586,-0.01673,0.000807,0.083428,0.999014,0
video000140,no_fall,bed,nf_raw_b_3,85.88787,-73.738418,0.616338,2.886318,46.176753,0.080496,0.720476,-0.64589,0.134787,0.827825,0.999966,0
video000140,no_fall,chair,nf_raw_c_1,53.599872,-0.662445,1.050615,0.006705,53.257074,-0.000759,0.786006,-0.022223,0.000455,0.056209,0.999962,0
video000140,no_fall,chair,nf_raw_c_2,3.156748,0.379769,1.137179,0.405153,1.452466,-0.02534,0.614077,-0.014095,0.010788,0.290294,0.99996,0
video000140,no_fall,chair,nf_raw_c_3,4.84843,-0.090859,2.730151,0.070038,4.755798,-0.000648,0.507732,0.0044,0.024467,0.475291,0.999971,0
video000140,no_fall,stand,nf_raw_s_1,1.999344,0.343109,3.030814,1.54437,0.753492,-0.021316,0.693063,-0.027439,0.001089,0.134482,0.999962,0
video000140,no_fall,stand,nf_raw_s_2,2.310735,0.505269,4.589408,0.308239,1.923073,-0.017535,0.919535,-0.011302,7e-05,0.019912,0.999943,0
video000140,no_fall,stand,nf_raw_s_3,52.474693,1.941654,0.94233,-0.013355,51.460514,0.000355,0.786653,0.001414,0.000509,0.060956,0.99995,0
video000141,no_fall,bed,nf_raw_b_1,54.765577,51.220994,1.238188,-0.335146,20.779851,-0.018948,0.726795,-0.041327,0.002624,0.165847,0.999967,0
video000141,no_fall,bed,nf_raw_b_2,26.889345,-3.707892,1.482816,0.027146,25.331981,0.00053,0.834614,-0.041793,0.000537,0.077718,0.999961,0
video000141,no_fall,bed,nf_raw_b_3,151.777904,-53.176306,0.823704,1.280533,92.372891,0.120265,0.551838,-0.632423,0.109068,0.800033,0.99997,0
video000141,no_fall,chair,nf_raw_c_1,5.689439,-1.010639,1.240339,0.012758,5.221338,-0.000573,0.795769,-0.022604,0.000298,0.049287,0.999967,0
video000141,no_fall,chair,nf_raw_c_2,41.954286,1.76604,0.892245,3e-05,40.008055,-0.000597,0.542608,0.01654,0.000272,0.054799,0.999967,0
video000141,no_fall,chair,nf_raw_c_3,16.012487,7.080124,1.13304,0.069603,12.127294,4.9e-05,0.634778,0.03828,0.000297,0.048903,0.99997,0
video000141,no_fall,stand,nf_raw_s_1,1.991803,0.174639,4.362919,0.029953,1.830083,5.8e-05,0.707641,-0.021,0.00095,0.130869,0.999963,0
video000141,no_fall,stand,nf_raw_s_2,4.747764,-1.244203,3.897096,0.599524,3.887061,0.024356,0.881089,-0.075829,0.000893,0.087026,0.999947,0
video000141,no_fall,stand,nf_raw_s_3,3.166379,1.996144,2.029437,0.032583,1.207814,-0.000789,0.762338,0.065215,0.002204,0.119376,0.999964,0
video000142,no_fall,bed,nf_raw_b_1,37.053056,34.73122,1.137418,-0.453418,14.952016,-0.008075,0.700562,0.093948,0.004776,0.191146,0.999968,0
video000142,no_fall,bed,nf_raw_b_2,56.595542,2.176846,0.974863,-0.047389,54.407563,0.000603,0.541246,-0.015712,0.000447,0.078957,0.99997,0
video000142,no_fall,bed,nf_raw_b_3,88.527421,-85.175748,0.780391,2.972321,20.022487,0.056927,0.846487,-0.015731,0.009167,0.24757,0.99996,0
video000142,no_fall,chair,nf_raw_c_1,5.689439,-1.010639,1.240339,0.012758,5.221338,-0.000573,0.795769,-0.022604,0.000298,0.049287,0.999967,0
video000142,no_fall,chair,nf_raw_c_2,27.878945,1.025039,1.026751,0.001417,27.308807,7.8e-05,0.741577,0.013684,0.000115,0.028246,0.999967,0
video000142,no_fall,chair,nf_raw_c_3,10.751982,-2.184021,1.17062,0.007395,9.320409,-0.000601,0.611535,-0.015378,7e-05,0.025048,0.999969,0
video000142,no_fall,stand,nf_raw_s_1,3.248675,0.469022,3.350157,0.177906,2.770759,-0.033533,0.641483,-0.046433,0.000686,0.064033,0.999962,0
video000142,no_fall,stand,nf_raw_s_2,1.917511,-0.665402,1.742514,4.963405,0.812585,-0.029313,0.744766,0.554338,0.073529,0.758858,0.999956,0
video000142,no_fall,stand,nf_raw_s_3,4.339972,-2.403406,1.221042,2.459258,1.884319,-0.045249,0.992337,-0.085541,0.036863,0.601352,0.999947,0
video000143,no_fall,bed,nf_raw_b_1,18.462604,18.018171,1.349719,0.082444,5.953676,-0.020332,0.722658,0.212592,0.010223,0.302947,0.999966,0
video000143,no_fall,bed,nf_raw_b_2,55.241816,1.033737,1.210027,-0.004062,54.851678,-0.000123,0.51469,-0.010188,0.000287,0.051551,0.999969,0
video000143,no_fall,bed,nf_raw_b_3,98.491118,8.060791,0.837809,-1.472091,36.260744,0.04526,0.632495,-0.314593,0.132864,0.879963,0.999967,0
video000143,no_fall,chair,nf_raw_c_1,6.793281,-0.979917,0.902353,-0.034721,4.15486,-0.000885,0.777643,0.00812,0.00012,0.035203,0.999968,0
video000143,no_fall,chair,nf_raw_c_2,21.644469,1.066104,1.106279,0.002148,20.893405,-0.000213,0.771815,-0.016344,0.000441,0.062092,0.999962,0
video000143,no_fall,chair,nf_raw_c_3,13.98253,0.703055,1.123644,0.245055,11.763132,0.001092,0.606686,0.475873,0.184875,0.955466,0.999969,0
video000143,no_fall,stand,nf_raw_s_1,1.162465,0.052287,4.49553,0.147302,1.068125,0.000271,0.675254,0.013162,0.000436,0.067869,0.999964,0
video000143,no_fall,stand,nf_raw_s_2,0.910902,-0.544541,1.725638,0.855817,0.318637,-0.035118,0.72395,-0.014288,6.8e-05,0.0242,0.999959,0
video000143,no_fall,stand,nf_raw_s_3,1.872022,-1.646135,1.346605,1.815282,0.85148,-0.005214,0.539185,-0.004446,0.00073,0.073719,0.999959,0
video000144,no_fall,bed,nf_raw_b_1,116.173062,-17.800105,0.267808,-0.392228,103.910279,0.001676,0.268329,-0.034102,0.000214,0.055239,0.999969,0
video000144,no_fall,bed,nf_raw_b_2,82.131109,0.902875,0.547028,-0.10553,79.310113,0.001548,0.785681,0.002432,2e-06,0.003818,0.999941,0
video000144,no_fall,bed,nf_raw_b_3,2.598613,0.589629,4.138132,-7.695309,1.178966,-0.043712,0.774513,-0.162972,0.125749,0.998826,0.999955,0
video000144,no_fall,chair,nf_raw_c_1,6.793281,-0.979917,0.902353,-0.034721,4.15486,-0.000885,0.777643,0.00812,0.00012,0.035203,0.999968,0
video000144,no_fall,chair,nf_raw_c_2,25.899804,-1.059916,1.020553,0.032584,25.276506,9.5e-05,0.765837,0.004286,0.000145,0.046597,0.999962,0
video000144,no_fall,chair,nf_raw_c_3,12.518039,-2.223005,1.138976,-0.052164,11.173817,0.000823,0.628484,-0.011445,0.000644,0.078845,0.999969,0
video000144,no_fall,stand,nf_raw_s_1,2.343703,0.939497,4.547544,0.161753,1.690245,-0.000339,0.67984,0.002986,0.000195,0.042889,0.999964,0
video000144,no_fall,stand,nf_raw_s_2,3.525809,1.837567,1.474022,1.652873,2.835891,-0.036634,0.678464,0.024183,0.001423,0.101196,0.999959,0
video000144,no_fall,stand,nf_raw_s_3,1.281424,0.607117,1.331199,1.097325,0.842591,0.000473,0.659365,-0.361149,0.069933,0.692577,0.99996,0
video000145,no_fall,bed,nf_raw_b_1,97.913517,21.582541,0.296868,0.00992,38.9772,0.051975,0.232415,0.023401,0.000475,0.084632,0.999968,0
video000145,no_fall,bed,nf_raw_b_2,69.01318,0.606511,0.53386,0.03312,68.318251,-0.002968,0.796029,-0.056823,0.000676,0.066054,0.999954,0
video000145,no_fall,bed,nf_raw_b_3,1.239759,0.49381,2.484528,-10.286445,0.571927,0.003761,0.619541,0.097309,0.001875,0.128451,0.999959,0
video000145,no_fall,chair,nf_raw_c_1,7.641398,3.629553,1.180713,0.034951,5.952995,-0.000874,0.924693,-0.003853,6.3e-05,0.024549,0.999951,0
video000145,no_fall,chair,nf_raw_c_2,8.79972,-7.384217,1.17492,0.60176,6.912247,-0.010791,0.58688,0.025377,0.000147,0.040537,0.999958,0
video000145,no_fall,chair,nf_raw_c_3,3.941527,2.129581,1.020581,0.076293,3.034356,-0.000883,0.69242,-0.012001,4.9e-05,0.018088,0.99997,0
video000145,no_fall,stand,nf_raw_s_1,0.983109,-0.422724,4.464552,0.034771,0.617859,3.8e-05,0.68472,-0.040504,0.000473,0.090179,0.999963,0
video000145,no_fall,stand,nf_raw_s_2,4.103832,-1.932572,1.31314,2.125973,3.804773,-0.087014,0.83208,-0.027949,0.000476,0.052264,0.99995,0
video000145,no_fall,stand,nf_raw_s_3,6.069031,-5.657829,1.193859,1.653867,1.496971,-0.003333,0.691333,0.168679,0.004284,0.202958,0.999957,0
video000146,no_fall,bed,nf_raw_b_1,103.513025,14.045048,0.368853,0.059209,100.182186,-0.004174,0.249547,0.029404,0.000271,0.053356,0.999969,0
video000146,no_fall,bed,nf_raw_b_2,78.199219,0.072637,0.59822,-0.008505,77.841914,-5.1e-05,0.680302,-0.018712,0.000659,0.068658,0.999962,0
video000146,no_fall,bed,nf_raw_b_3,4.901118,-1.773852,4.165023,-0.645314,3.012831,0.102045,0.846662,-0.013912,0.003186,0.167304,0.999958,0
video000146,no_fall,chair,nf_raw_c_1,7.641398,3.629553,1.180713,0.034951,5.952995,-0.000874,0.924693,-0.003853,6.3e-05,0.024549,0.999951,0
video000146,no_fall,chair,nf_raw_c_2,4.171431,2.11739,3.149191,1.263837,2.704043,-0.006888,0.580281,0.062154,0.001409,0.114493,0.999966,0
video000146,no_fall,chair,nf_raw_c_3,10.220253,0.261415,1.151985,-0.004334,9.397558,3.9e-05,0.760504,0.073736,0.002642,0.167559,0.999965,0
video000146,no_fall,stand,nf_raw_s_1,1.00628,-0.494003,4.478892,0.178445,0.538406,-4.6e-05,0.681522,-0.004164,0.001166,0.113073,0.999963,0
video000146,no_fall,stand,nf_raw_s_2,1.186191,0.000454,3.327909,1.553468,0.35983,-0.007871,0.773391,0.016423,0.000202,0.041009,0.999959,0
video000146,no_fall,stand,nf_raw_s_3,4.721708,2.460737,1.845803,1.185442,1.993121,0.051409,0.914056,0.339203,0.064327,0.616009,0.999951,0
video000147,no_fall,bed,nf_raw_b_1,94.64596,-4.457903,0.232865,-0.002486,89.973804,0.004464,0.245367,-0.062851,0.000606,0.076062,0.999966,0
video000147,no_fall,bed,nf_raw_b_2,78.275086,1.984785,0.532794,0.037573,73.57713,-0.002003,0.701909,0.020409,0.000342,0.048119,0.999961,0
video000147,no_fall,bed,nf_raw_b_3,159.641192,-116.019019,2.135974,0.465546,63.702454,0.006568,0.695103,0.14341,0.025543,0.415503,0.999943,0
video000147,no_fall,chair,nf_raw_c_1,5.129501,-0.503818,2.035793,-0.019572,4.541393,0.000151,0.881746,0.009731,3.1e-05,0.017828,0.999959,0
video000147,no_fall,chair,nf_raw_c_2,0.824544,-0.420288,2.055723,1.607787,0.524409,-0.009825,0.991322,0.001987,0.000151,0.037909,0.999947,0
video000147,no_fall,chair,nf_raw_c_3,4.206065,-2.90832,1.051737,-0.006473,3.048858,-0.000157,0.752637,-0.026916,0.000248,0.050684,0.999966,0
video000147,no_fall,stand,nf_raw_s_1,0.831484,0.35616,4.342013,-0.14305,0.580448,0.000403,0.677919,0.016151,0.00303,0.168273,0.999964,0
video000147,no_fall,stand,nf_raw_s_2,2.082163,-1.590933,2.77681,1.781552,1.079302,-0.022189,0.768723,0.001358,2.8e-05,0.017965,0.999958,0
video000147,no_fall,stand,nf_raw_s_3,26.00149,2.071977,1.205332,-0.019415,24.310513,-0.000138,0.791305,0.063586,0.002784,0.163543,0.999955,0
video000148,no_fall,bed,nf_raw_b_1,102.913383,1.56635,0.304199,0.008238,88.01429,0.048925,0.267465,-0.021957,0.001365,0.130018,0.999963,0
video000148,no_fall,bed,nf_raw_b_2,73.592108,-3.312052,0.515768,-0.005296,65.673231,0.01174,0.736062,-0.013174,0.003609,0.204185,0.999959,0
video000148,no_fall,bed,nf_raw_b_3,5.875834,-1.52612,0.0,-12.646601,3.185279,-0.019895,0.793856,0.026382,0.000679,0.071627,0.999952,0
video000148,no_fall,chair,nf_raw_c_1,5.129501,-0.503818,2.035793,-0.019572,4.541393,0.000151,0.881746,0.009731,3.1e-05,0.017828,0.999959,0
video000148,no_fall,chair,nf_raw_c_2,3.342612,-1.15747,2.495126,2.006275,1.7671,-0.00031,0.848417,-0.039172,0.000845,0.08999,0.999948,0
video000148,no_fall,chair,nf_raw_c_3,3.547822,-1.785833,1.158025,-0.051819,2.212504,0.002391,0.748843,-0.005536,0.001515,0.151115,0.999968,0
video000148,no_fall,stand,nf_raw_s_1,3.521619,0.301181,5.101708,-0.256118,3.208388,0.000665,0.628419,0.045907,0.001399,0.113957,0.999963,0
video000148,no_fall,stand,nf_raw_s_2,1.939409,-1.31925,2.097742,2.739882,1.133791,-0.025701,0.831911,-0.024135,8.2e-05,0.037029,0.999956,0
video000148,no_fall,stand,nf_raw_s_3,27.081032,-0.182829,1.340848,0.012878,25.528569,-0.00182,0.697368,0.229327,0.03648,0.424898,0.999966,0
video000149,no_fall,bed,nf_raw_b_1,89.941876,-0.944192,0.216023,-0.000146,89.099658,0.00033,0.24924,-0.006476,0.0004,0.072952,0.999966,0
video000149,no_fall,bed,nf_raw_b_2,93.059687,0.475311,0.437623,-0.075538,91.406121,-0.001994,0.653081,0.021373,0.000144,0.036029,0.999957,0
video000149,no_fall,bed,nf_raw_b_3,95.237599,-0.169132,0.800534,0.01362,91.648773,0.00888,0.677917,-0.009524,0.000543,0.084621,0.999951,0
video000149,no_fall,chair,nf_raw_c_1,10.406192,-3.358626,0.94868,0.054334,5.80593,-0.000506,0.775909,-0.039456,0.000199,0.057532,0.999967,0
video000149,no_fall,chair,nf_raw_c_2,3.679878,0.297335,2.532296,1.47147,1.858048,-0.001771,0.974516,0.022789,0.000267,0.048563,0.999943,0
video000149,no_fall,chair,nf_raw_c_3,4.375941,-0.154218,0.872812,-0.027319,2.850103,0.000658,0.519759,0.000532,8.9e-05,0.036618,0.999968,0
video000149,no_fall,stand,nf_raw_s_1,3.588352,-0.282694,1.63566,-0.002087,3.358886,9e-05,0.65878,0.008553,6.7e-05,0.021955,0.999966,0
video000149,no_fall,stand,nf_raw_s_2,3.21987,-1.40137,1.802803,0.565299,1.750818,-0.023566,0.923573,0.071875,0.001,0.094234,0.999952,0
video000149,no_fall,stand,nf_raw_s_3,3.691265,0.083966,1.916096,-0.010764,2.903737,8e-06,0.643172,-0.016014,0.000469,0.085785,0.999971,0
video000150,no_fall,bed,nf_raw_b_1,88.098406,0.172857,0.199109,-0.00882,86.486116,-0.000721,0.313946,0.004862,0.000525,0.066141,0.999968,0
video000150,no_fall,bed,nf_raw_b_2,75.785412,-3.076379,0.481959,0.009859,74.887579,0.000377,0.654507,-0.019258,7e-05,0.024345,0.999965,0
video000150,no_fall,bed,nf_raw_b_3,105.019331,0.36906,0.787572,-0.007169,104.066019,-0.00026,0.688532,0.059221,0.000834,0.104715,0.999959,0
video000150,no_fall,chair,nf_raw_c_1,10.406192,-3.358626,0.94868,0.054334,5.80593,-0.000506,0.775909,-0.039456,0.000199,0.057532,0.999967,0
video000150,no_fall,chair,nf_raw_c_2,10.061123,-5.852009,2.839024,0.220578,4.401602,0.013815,0.941326,0.055458,0.001637,0.109168,0.999937,0
video000150,no_fall,chair,nf_raw_c_3,5.812951,1.854512,1.001221,-0.027622,4.030161,-0.000227,0.50516,0.016134,0.000329,0.050867,0.999968,0
video000150,no_fall,stand,nf_raw_s_1,2.201682,-0.202711,1.612661,-0.092419,2.129986,-0.000161,0.65932,0.064455,0.000803,0.080267,0.999965,0
video000150,no_fall,stand,nf_raw_s_2,34.540897,-30.483661,1.434498,1.285408,12.655249,0.000484,0.28757,0.232151,0.014922,0.340259,0.999966,0
video000150,no_fall,stand,nf_raw_s_3,5.039649,3.765466,1.793679,-0.024223,3.698675,0.00019,0.635716,0.014888,0.001848,0.144282,0.999971,0
video000151,no_fall,bed,nf_raw_b_1,93.115134,1.557589,0.2401,-0.00841,92.408811,0.000255,0.300478,0.005929,4.6e-05,0.018582,0.99996,0
video000151,no_fall,bed,nf_raw_b_2,86.905071,73.065111,0.472545,-2.131185,38.61183,0.072424,0.848614,0.161712,0.010801,0.245995,0.999938,0
video000151,no_fall,bed,nf_raw_b_3,75.245637,6.071981,0.636829,0.004063,72.662171,-0.000482,0.851811,0.05477,0.006027,0.261795,0.999918,0
video000151,no_fall,chair,nf_raw_c_1,7.985434,0.056496,1.059235,0.002432,7.125149,5.8e-05,0.599412,-0.007373,0.000117,0.033303,0.999971,0
video000151,no_fall,chair,nf_raw_c_2,22.494596,16.570085,2.590048,-0.340156,11.997042,0.013758,0.750226,0.044552,0.029401,0.512619,0.999956,0
video000151,no_fall,chair,nf_raw_c_3,6.191747,-0.46039,0.907058,-0.002449,4.58999,-0.000127,0.487596,-0.006291,0.00017,0.042648,0.999969,0
video000151,no_fall,stand,nf_raw_s_1,3.217199,-1.032109,1.590516,0.021153,2.5027,-2.6e-05,0.652084,-0.011476,0.000304,0.07467,0.999965,0
video000151,no_fall,stand,nf_raw_s_2,6.990335,-5.460659,1.697636,1.233309,3.987606,-0.008254,0.376315,0.183362,0.010402,0.285687,0.999958,0
video000151,no_fall,stand,nf_raw_s_3,3.796619,-1.1653,2.212188,0.003439,3.352653,-0.000883,0.649019,-0.035029,0.00022,0.052384,0.999969,0
video000152,no_fall,bed,nf_raw_b_1,110.434519,-18.508736,0.210042,-0.285809,93.47891,0.002313,0.293617,-0.015565,0.000536,0.070868,0.99996,0
video000152,no_fall,bed,nf_raw_b_2,75.466888,0.696876,0.507514,-0.016847,74.832564,-0.000354,0.724872,0.032705,0.000485,0.053957,0.999961,0
video000152,no_fall,bed,nf_raw_b_3,58.724754,-25.249749,0.680598,0.063549,34.163436,-0.000118,0.934243,0.150114,0.021591,0.454049,0.999928,0
video000152,no_fall,chair,nf_raw_c_1,16.223795,7.728147,1.068025,-0.004987,10.521526,-0.00141,0.600299,-0.008037,5e-05,0.020195,0.99997,0
video000152,no_fall,chair,nf_raw_c_2,7.659464,5.160909,2.232464,0.388399,2.994421,0.013883,0.944439,0.005934,8e-06,0.010132,0.999953,0
video000152,no_fall,chair,nf_raw_c_3,1.96368,0.691791,3.420799,-0.018299,1.618067,-0.000465,0.714541,0.034332,0.000776,0.074464,0.999969,0
video000152,no_fall,stand,nf_raw_s_1,2.990527,1.034087,1.552601,0.016212,2.374096,0.000165,0.698878,-0.005428,0.0001,0.030546,0.999956,0
video000152,no_fall,stand,nf_raw_s_2,3.425807,-1.587957,2.06601,1.272234,2.169479,-0.012853,0.422515,0.191818,0.015801,0.31599,0.999967,0
video000152,no_fall,stand,nf_raw_s_3,3.261131,0.359969,1.837226,-0.033882,2.767666,-0.00103,0.659989,0.021389,0.000289,0.056937,0.999968,0
video000153,no_fall,bed,nf_raw_b_1,91.613336,1.277811,0.193602,-0.020309,90.364822,0.000156,0.29968,-0.02674,0.000128,0.03162,0.999958,0
video000153,no_fall,bed,nf_raw_b_2,81.037598,36.077658,0.830055,-0.037191,66.085265,0.004918,0.774273,-0.053717,0.001067,0.0795,0.999959,0
video000153,no_fall,bed,nf_raw_b_3,130.040953,-2.198362,0.838092,-0.002359,128.964103,4e-06,0.820991,0.032177,0.002114,0.184895,0.999941,0
video000153,no_fall,chair,nf_raw_c_1,35.321005,18.951278,1.154942,-0.037229,22.762596,-0.000869,0.59202,0.073463,0.001145,0.094115,0.999971,0
video000153,no_fall,chair,nf_raw_c_2,25.500174,-0.995365,2.541431,-0.780898,20.323165,0.036856,0.815346,-0.123612,0.005909,0.185828,0.999962,0
video000153,no_fall,chair,nf_raw_c_3,0.256967,0.209136,3.395972,0.007548,0.074288,0.000124,0.607327,-0.004719,8.1e-05,0.02815,0.99997,0
video000153,no_fall,stand,nf_raw_s_1,0.669841,0.221426,1.625865,-0.00368,0.368904,3.2e-05,0.686627,-0.002346,0.000174,0.038219,0.999949,0
video000153,no_fall,stand,nf_raw_s_2,12.185362,7.140411,1.608513,1.085623,7.397662,-0.033426,0.9691,-0.327329,0.168442,0.91396,0.999939,0
video000153,no_fall,stand,nf_raw_s_3,7.754569,0.030494,1.86284,0.021205,7.501082,-0.000112,0.667921,0.06789,0.001412,0.112443,0.99997,0
video000154,no_fall,bed,nf_raw_b_1,92.13424,-2.244379,0.180821,0.03191,91.095556,0.000597,0.304995,-0.012215,3.4e-05,0.019392,0.99996,0
