video_id,label,prob_model_bed,prob_model_chair,prob_model_stand,ensemble_probability,tilt_std,ground_proximity_range,tilt_total_variation,ground_proximity_iqr,tilt_abs_delta,depth_variance,depth_iqr,depth_mean_abs_diff,depth_second_half_std,depth_abs_delta,stage5_score,stage5_decision
S_N_530_resized,0,0.21821925044059753,0.09354002773761749,0.14293991029262543,0.1515663961569468,0.092289,0.00093,0.470731,0.000223,0.228885,3.3e-05,0.001848,0.009329,0.007414,0.001848,0.12898924040061646,0
S_N_533_resized,0,0.21609918773174286,0.06514861434698105,0.19288644194602966,0.1580447480082512,0.499548,0.002937,4.926929,0.001209,0.951975,0.000311,0.026268,0.014724,0.016049,0.014194,0.13518487286301917,0
S_N_537_resized,0,0.20016829669475555,0.07939212769269943,0.14837238192558289,0.14264426877101263,0.70906,0.00416,2.979087,0.001399,2.342641,0.000914,0.039008,0.018477,0.032188,0.095231,0.12779199161232044,0
S_N_54,0,0.39398902654647827,0.19505195319652557,0.17675025761127472,0.2552637457847595,0.045606,0.000186,0.301663,0.000129,0.011155,0.001431,0.025618,0.032403,0.046077,0.071755,0.22943834033834626,0
S_N_540_resized,0,0.23708510398864746,0.12832073867321014,0.10570023208856583,0.15703535825014114,0.339304,0.003601,1.893424,0.002188,0.915556,0.000188,0.015795,0.019958,0.017022,0.014307,0.13898193959507293,0
S_N_541_resized,0,0.40945741534233093,0.3368615508079529,0.34293806552886963,0.36308567722638446,0.250836,0.003054,1.368472,0.00145,0.46502,4.5e-05,0.011421,0.005567,0.003334,0.013196,0.2836813134076471,0
S_N_542_resized,0,0.42816540598869324,0.36332452297210693,0.35776862502098083,0.3830861846605937,1.15382,0.033935,25.439552,0.016943,2.583446,0.004605,0.125971,0.05386,0.075804,0.135468,0.3241460254766737,0
S_N_543_resized,0,0.2130334973335266,0.14932550489902496,0.11595697700977325,0.15943865974744162,1.887822,0.006382,6.348294,0.003773,4.83866,0.000337,0.023572,0.022132,0.02143,0.053952,0.14025932643812652,0
S_N_544_resized,0,0.3429214656352997,0.5337436199188232,0.229589581489563,0.36875155568122864,1.061311,0.047098,4.553614,0.02102,3.209648,0.000897,0.055282,0.021659,0.008906,0.062507,0.32755655238520737,0
S_N_545_resized,0,0.20560844242572784,0.08019229769706726,0.15940594673156738,0.14840222895145416,0.539595,0.006798,2.143439,0.002379,1.450171,0.000301,0.028524,0.023623,0.016885,0.00378,0.12853093016438874,0
S_N_546_resized,0,0.21386368572711945,0.06743258237838745,0.20331548154354095,0.16153724988301596,0.948966,0.016986,17.723942,0.011258,0.846838,0.002938,0.085246,0.027659,0.037327,0.06159,0.14762136364202835,0
S_N_547_resized,0,0.18995250761508942,0.06279831379652023,0.14831900596618652,0.13368994245926538,0.579973,0.009192,2.581913,0.004839,0.920421,0.000483,0.004843,0.031496,0.022033,0.004843,0.11790317988795139,0
S_N_548_resized,0,0.2803148627281189,0.11274395138025284,0.20461510121822357,0.19922463844219843,0.292574,0.000972,1.136457,0.000924,0.542523,7e-05,0.005594,0.009921,0.002637,0.011757,0.1683957007906744,0
S_N_549_resized,0,0.2116868495941162,0.14309947192668915,0.10959462821483612,0.1547936499118805,0.028909,0.000416,0.087788,0.00014,0.079696,1.5e-05,0.005836,0.006898,0.002425,0.005715,0.12893906287492832,0
S_N_55,0,0.42116779088974,0.2095593363046646,0.22349615395069122,0.2847410937150319,0.127025,0.001331,1.472444,0.000598,0.152072,0.007731,0.077345,0.118422,0.085329,0.008017,0.26136357996073883,0
S_N_550_resized,0,0.2567232847213745,0.10834848880767822,0.14156442880630493,0.1688787341117859,0.510023,0.009903,3.351255,0.005042,1.280421,0.00086,0.030769,0.02237,0.01348,0.083648,0.15339500789054808,0
S_N_551_resized,0,0.3052515387535095,0.16033023595809937,0.2752000689506531,0.246927281220754,0.383205,0.002563,1.901906,0.001584,0.108838,0.00021,0.016153,0.016902,0.010733,0.003852,0.2002664317959742,0
S_N_552_resized,0,0.2614106237888336,0.1401371955871582,0.25848647952079773,0.22001143296559653,0.297475,0.002845,1.8014,0.000636,0.14511,0.001356,0.034388,0.035993,0.035341,0.072772,0.18144833485272413,0
S_N_553_resized,0,0.2974158525466919,0.13594603538513184,0.23160138726234436,0.2216544250647227,0.430011,0.002939,2.663377,0.001082,1.025633,0.000149,0.018824,0.012784,0.005143,0.003398,0.18514255390001116,0
S_N_554_resized,0,0.6455705165863037,0.4261034429073334,0.509373128414154,0.5270156959692637,1.152821,0.000367,4.634786,6.5e-05,1.525786,0.052611,0.452053,0.12183,0.22063,0.48191,0.48647721263795585,1
S_N_555_resized,0,0.25798389315605164,0.09888839721679688,0.15288904309272766,0.1699204444885254,0.086798,0.002657,0.383517,0.001941,0.083569,4.9e-05,0.004414,0.009373,0.001935,0.001648,0.14773547958209693,0
S_N_556_resized,0,0.22045573592185974,0.1752394437789917,0.10749869048595428,0.16773129006226858,0.083251,0.00121,0.330691,0.00081,0.124539,1.9e-05,0.00319,0.006471,0.003566,0.005151,0.13775679424056958,0
S_N_557_resized,0,0.2619415521621704,0.11306525766849518,0.1762017458677292,0.18373618523279825,0.659187,0.00264,5.524391,0.001934,0.405647,0.000227,0.014082,0.01879,0.007752,0.001865,0.15814695983710075,0
S_N_558_resized,0,0.24883346259593964,0.08816754072904587,0.146835595369339,0.1612788662314415,0.780986,0.004441,5.823274,0.001821,1.12852,0.00126,0.057646,0.023474,0.022136,0.072121,0.14862410644701898,0
S_N_559_resized,0,0.2475246638059616,0.11346645653247833,0.13356347382068634,0.16485153138637543,0.587279,0.006408,3.055733,0.003653,0.392879,0.000188,0.017673,0.017022,0.00822,0.038476,0.14598324636816057,0
S_N_56,0,0.40261006355285645,0.11046189814805984,0.18256495893001556,0.23187897354364395,0.042614,0.000408,0.218794,5.7e-05,0.103966,0.000569,0.016275,0.027338,0.014961,0.036205,0.21548504032028418,0
S_N_560,0,0.6765064001083374,0.4065625071525574,0.5290140509605408,0.5373609860738119,4.310906,0.245738,44.510607,0.213711,8.852543,0.05167,0.415976,0.337829,0.239098,0.416566,0.5653186908508936,1
S_N_561,0,0.41375231742858887,0.2117425501346588,0.26028990745544434,0.29526159167289734,10.786628,0.030702,40.849998,0.026371,6.34483,0.0007,0.022276,0.023471,0.029586,0.090022,0.27614026539520325,0
S_N_562,0,0.43704792857170105,0.15337806940078735,0.2499808669090271,0.2801356216271718,2.058192,0.160187,21.556733,0.010839,0.989311,0.009477,0.056638,0.061308,0.0288,0.024865,0.27454172816179145,0
S_N_563,0,0.250556617975235,0.12219416350126266,0.18217027187347412,0.1849736844499906,0.200031,0.009679,0.673304,0.004477,0.60554,0.00048,0.023005,0.031515,0.026621,0.042223,0.1595172624187364,0
S_N_564,0,0.698985755443573,0.7450916171073914,0.8057687878608704,0.7499487201372782,5.936029,0.159275,17.29867,0.151514,10.578982,0.006804,0.111719,0.059093,0.070945,0.226358,0.6404861471470961,1
S_N_565_resized,0,0.2254417985677719,0.09223848581314087,0.13777998089790344,0.15182008842627207,1.152483,0.003318,3.491324,0.001702,3.215828,0.000375,0.029045,0.017632,0.010801,0.032791,0.1356730240689759,0
S_N_566_resized,0,0.2135593146085739,0.07173895090818405,0.1217150092124939,0.1356710915764173,0.112559,0.001303,0.775535,0.000613,0.209503,0.000248,0.019181,0.018863,0.009069,0.002725,0.1208373648138245,0
S_N_567_resized,0,0.37045609951019287,0.257129043340683,0.3314261734485626,0.3196704387664795,0.108709,0.002406,0.824425,0.001991,0.278959,0.001127,0.053035,0.025872,0.012395,0.040118,0.25609175226757297,0
S_N_568_resized,0,0.3579210638999939,0.31137290596961975,0.35885685682296753,0.3427169422308604,0.21647,0.00087,1.495804,0.000442,0.515956,0.001035,0.036579,0.034146,0.025462,0.039578,0.26616091103894823,0
S_N_569_resized,0,0.3500010073184967,0.2415209263563156,0.3276817500591278,0.30640122791131336,0.249503,0.002291,1.364889,0.001527,0.601609,0.000226,0.015455,0.016201,0.008599,0.042118,0.2422389024328992,0
S_N_57,0,0.3236520290374756,0.17804105579853058,0.15311622619628906,0.21826977034409842,0.078511,0.000571,0.264298,0.000151,0.15771,0.003402,0.030218,0.066954,0.043909,0.124947,0.1983638029742634,0
S_N_570_resized,0,0.316974401473999,0.1618712842464447,0.1613985151052475,0.21341473360856375,1.043223,0.00719,14.429423,0.002101,0.819415,0.001069,0.050919,0.02171,0.031745,0.010178,0.19166080237645677,0
S_N_571_resized,0,0.24375732243061066,0.08822079747915268,0.15003108978271484,0.1606697365641594,0.786946,0.009234,7.091607,0.005212,1.574041,0.00031,0.025945,0.02111,0.017326,0.047128,0.14597391237670856,0
S_N_572_resized,0,0.24711275100708008,0.14816108345985413,0.1466955691576004,0.18065646787484488,0.945218,0.004752,5.777734,0.001718,2.210718,7.5e-05,0.01115,0.009444,0.006287,0.010422,0.15353307693914273,0
S_N_573_resized,0,0.25207778811454773,0.12389261275529861,0.13809853792190552,0.17135631293058395,1.032452,0.003557,8.407171,0.002408,0.572317,0.000449,0.029218,0.013736,0.009566,0.047142,0.15177251281390122,0
S_N_574_resized,0,0.22000214457511902,0.07529384642839432,0.15495724976062775,0.15008441358804703,1.291873,0.007693,12.839213,0.005679,2.317107,0.000376,0.024408,0.015777,0.015935,0.012148,0.1352294590612477,0
S_N_58,0,0.3711707890033722,0.09429964423179626,0.15695248544216156,0.20747430622577667,0.072203,0.000636,0.554148,0.000283,0.08641,0.000389,0.023355,0.020798,0.015103,0.02206,0.1950441043632906,0
S_N_59,0,0.3751336634159088,0.10766293108463287,0.16004298627376556,0.21427986025810242,0.061663,0.000312,0.320249,0.000186,0.132953,0.000179,0.019199,0.018981,0.00819,0.015833,0.1986208803879811,0
S_N_60,0,0.3422984778881073,0.11597354710102081,0.20785968005657196,0.22204390168190002,0.096457,0.001364,0.421096,0.000776,0.235058,0.001769,0.034033,0.043684,0.032313,0.097209,0.201424163449861,0
S_N_61_resized,0,0.19148148596286774,0.0568118691444397,0.1382722407579422,0.12885519862174988,0.445588,0.003638,6.576298,0.002092,1.603122,8.8e-05,0.009015,0.005975,0.008455,0.009963,0.11322598685822868,0
S_N_62_resized,0,0.19148148596286774,0.0568118691444397,0.1382722407579422,0.12885519862174988,0.445588,0.003638,6.576298,0.002092,1.603122,8.8e-05,0.009015,0.005975,0.008455,0.009963,0.11322598685822868,0
S_N_63_resized,0,0.19148148596286774,0.0568118691444397,0.1382722407579422,0.12885519862174988,0.445588,0.003638,6.576298,0.002092,1.603122,8.8e-05,0.009015,0.005975,0.008455,0.009963,0.11322598685822868,0
S_N_64_resized,0,0.19148148596286774,0.0568118691444397,0.1382722407579422,0.12885519862174988,0.445588,0.003638,6.576298,0.002092,1.603122,8.8e-05,0.009015,0.005975,0.008455,0.009963,0.11322598685822868,0
S_N_65_resized,0,0.19148148596286774,0.0568118691444397,0.1382722407579422,0.12885519862174988,0.445588,0.003638,6.576298,0.002092,1.603122,8.8e-05,0.009015,0.005975,0.008455,0.009963,0.11322598685822868,0
S_N_66_resized,0,0.19433996081352234,0.07553567737340927,0.15293511748313904,0.14093691855669022,0.949094,0.003317,4.156061,0.000988,3.043057,0.000414,0.026931,0.013844,0.013153,0.036589,0.12264279976039556,0
S_N_67_resized,0,0.19433996081352234,0.07553567737340927,0.15293511748313904,0.14093691855669022,0.949094,0.003317,4.156061,0.000988,3.043057,0.000414,0.026931,0.013844,0.013153,0.036589,0.12264279976039556,0
S_N_68_resized,0,0.19433996081352234,0.07553567737340927,0.15293511748313904,0.14093691855669022,0.949094,0.003317,4.156061,0.000988,3.043057,0.000414,0.026931,0.013844,0.013153,0.036589,0.12264279976039556,0
S_N_69_resized,0,0.19433996081352234,0.07553567737340927,0.15293511748313904,0.14093691855669022,0.949094,0.003317,4.156061,0.000988,3.043057,0.000414,0.026931,0.013844,0.013153,0.036589,0.12264279976039556,0
S_N_70_resized,0,0.19433996081352234,0.07553567737340927,0.15293511748313904,0.14093691855669022,0.949094,0.003317,4.156061,0.000988,3.043057,0.000414,0.026931,0.013844,0.013153,0.036589,0.12264279976039556,0
S_N_71_resized,0,0.2465919703245163,0.4066830277442932,0.14587125182151794,0.2663820832967758,0.536668,0.002425,3.601211,0.001504,1.191327,0.000523,0.017482,0.020176,0.024476,0.041394,0.23611016092357653,0
S_N_72_resized,0,0.2465919703245163,0.4066830277442932,0.14587125182151794,0.2663820832967758,0.536668,0.002425,3.601211,0.001504,1.191327,0.000523,0.017482,0.020176,0.024476,0.041394,0.23611016092357653,0
S_N_73_resized,0,0.2465919703245163,0.4066830277442932,0.14587125182151794,0.2663820832967758,0.536668,0.002425,3.601211,0.001504,1.191327,0.000523,0.017482,0.020176,0.024476,0.041394,0.23611016092357653,0
S_N_74_resized,0,0.2465919703245163,0.4066830277442932,0.14587125182151794,0.2663820832967758,0.536668,0.002425,3.601211,0.001504,1.191327,0.000523,0.017482,0.020176,0.024476,0.041394,0.23611016092357653,0
S_N_75_resized,0,0.2465919703245163,0.4066830277442932,0.14587125182151794,0.2663820832967758,0.536668,0.002425,3.601211,0.001504,1.191327,0.000523,0.017482,0.020176,0.024476,0.041394,0.23611016092357653,0
S_N_76_resized,0,0.2556566298007965,0.1121123656630516,0.18767744302749634,0.18514881283044815,0.387412,0.002521,1.611796,0.000703,1.170972,0.001213,0.061163,0.017744,0.019538,0.088722,0.16141529547910366,0
S_N_77_resized,0,0.2556566298007965,0.1121123656630516,0.18767744302749634,0.18514881283044815,0.387412,0.002521,1.611796,0.000703,1.170972,0.001213,0.061163,0.017744,0.019538,0.088722,0.16141529547910366,0
S_N_78_resized,0,0.2556566298007965,0.1121123656630516,0.18767744302749634,0.18514881283044815,0.387412,0.002521,1.611796,0.000703,1.170972,0.001213,0.061163,0.017744,0.019538,0.088722,0.16141529547910366,0
S_N_79_resized,0,0.2556566298007965,0.1121123656630516,0.18767744302749634,0.18514881283044815,0.387412,0.002521,1.611796,0.000703,1.170972,0.001213,0.061163,0.017744,0.019538,0.088722,0.16141529547910366,0
S_N_80_resized,0,0.2556566298007965,0.1121123656630516,0.18767744302749634,0.18514881283044815,0.387412,0.002521,1.611796,0.000703,1.170972,0.001213,0.061163,0.017744,0.019538,0.088722,0.16141529547910366,0
S_N_81_resized,0,0.4904137849807739,0.18600943684577942,0.15606167912483215,0.27749496698379517,0.822456,0.002374,5.044696,0.000316,0.408158,0.000491,0.025915,0.024231,0.015023,0.031605,0.2605315921407404,0
S_N_82_resized,0,0.4621182978153229,0.07232807576656342,0.13973847031593323,0.22472828129927316,0.822806,0.002692,16.452211,0.000689,3.883659,0.000411,0.026482,0.014606,0.014406,0.051567,0.2293421039262757,0
S_N_83_resized,0,0.42860451340675354,0.08635158836841583,0.11858610063791275,0.21118073413769403,0.264202,0.000878,4.797892,0.000481,0.086836,0.000183,0.018321,0.014994,0.013819,0.013867,0.20969716013682366,0
S_N_84_resized,0,0.49695509672164917,0.10702989250421524,0.12958581745624542,0.24452360222736994,0.885243,0.001391,9.363327,0.000295,1.397123,0.000346,0.019243,0.022133,0.013574,0.011342,0.2446865405867636,0
S_N_85_resized,0,0.6195163726806641,0.3792727589607239,0.3988593816757202,0.4658828377723694,0.785837,0.002515,4.739691,0.00155,2.354675,0.001671,0.030187,0.032225,0.040923,0.03464,0.3919412896290423,0
S_N_86_resized,0,0.3556683659553528,0.2669502794742584,0.14831052720546722,0.2569763908783595,0.132103,0.000598,0.851097,0.000204,0.066683,0.000732,0.048077,0.02889,0.032162,0.022216,0.2201176368674274,0
S_N_87_resized,0,0.3333064615726471,0.17197446525096893,0.1494842916727066,0.21825507283210754,0.373376,0.001349,2.463452,0.001135,0.741768,0.000192,0.015531,0.017803,0.01085,0.040151,0.19256857674020394,0
S_N_88_resized,0,0.3191079795360565,0.24871650338172913,0.13852179050445557,0.23544875780741373,0.193386,0.000788,0.749177,0.000497,0.569083,0.00049,0.044972,0.033363,0.021864,0.026552,0.20040795115476917,0
S_N_89_resized,0,0.2974758446216583,0.19134345650672913,0.11617257446050644,0.2016639585296313,0.373128,0.000694,1.990821,0.000204,0.743829,0.000553,0.013817,0.032252,0.006362,0.04396,0.17643413058954485,0
S_N_90_resized,0,0.3561458885669708,0.2454027533531189,0.18987858295440674,0.26380907495816547,0.558465,0.002249,1.847836,0.000726,1.22145,0.001855,0.032924,0.060348,0.035773,0.005306,0.2264569281250136,0
S_N_91_resized,0,0.2571943402290344,0.1458127498626709,0.11567723751068115,0.17289477586746216,0.483266,0.00179,2.207269,0.000341,1.478001,0.000481,0.021056,0.023981,0.028916,0.028943,0.15336850485378334,0
S_N_92_resized,0,0.27085816860198975,0.14264455437660217,0.18082959949970245,0.19811077415943146,0.291666,0.000669,1.394772,0.000122,0.203212,0.000463,0.011133,0.018561,0.020793,0.065016,0.16854432462626392,0
S_N_93_resized,0,0.240504652261734,0.19717945158481598,0.09160483628511429,0.17642964671055475,0.138187,0.000264,0.511715,0.00022,0.227115,0.000275,0.023492,0.013884,0.013145,0.0461,0.1493504142651938,0
S_N_94_resized,0,0.26571017503738403,0.1779177039861679,0.11899708211421967,0.18754165371259054,0.142077,0.001446,1.123146,0.000384,0.31638,0.000516,0.031681,0.021145,0.010706,0.013103,0.16086358648280977,0
S_N_95_resized,0,0.22725191712379456,0.11222873628139496,0.10881642997264862,0.14943236112594604,0.949199,0.003565,5.1177,0.001411,0.80873,0.000474,0.018368,0.031919,0.020131,0.007599,0.134560241652854,0
S_N_96_resized,0,0.2759140133857727,0.11144968122243881,0.09745045751333237,0.16160471737384796,0.496743,0.000694,1.730129,0.000244,1.553989,0.000193,0.015257,0.019651,0.012911,0.031133,0.15009454620862733,0
S_N_97_resized,0,0.3145811855792999,0.11921001970767975,0.10216449946165085,0.17865190158287683,0.10997,0.00074,0.697186,0.000478,0.292928,0.000246,0.0277,0.013876,0.01094,0.023845,0.1667067490512166,0
S_N_98_resized,0,0.2688474953174591,0.08106554299592972,0.10185876488685608,0.1505906010667483,0.2425,0.001344,2.76017,0.000706,0.522726,0.000314,0.021561,0.021304,0.017777,0.00496,0.14240620448215377,0
S_N_99_resized,0,0.3102537989616394,0.14335164427757263,0.14830772578716278,0.2006377230087916,0.112839,0.000679,0.35857,6.3e-05,0.214688,0.000115,0.010051,0.010026,0.013732,0.018764,0.17633050400998443,0
S_M_01_resized,0,0.24022288620471954,0.09373889118432999,0.167282372713089,0.16708138336737952,0.990182,0.004972,2.733585,0.003567,2.340597,0.000453,0.027644,0.022894,0.015941,0.037429,0.1476193694227161,0
S_M_02_resized,0,0.3351345956325531,0.26152724027633667,0.34698745608329773,0.3145497639973958,0.255309,0.001865,0.983459,0.000856,0.365003,0.000204,0.028054,0.016053,0.013483,0.005969,0.24543853007859057,0
S_M_03_resized,0,0.2005254030227661,0.1317226141691208,0.08884669095277786,0.14036490271488825,0.291373,0.003759,0.776756,0.001381,0.748746,0.000143,0.010845,0.009473,0.011256,0.037371,0.12094130259903065,0
S_M_04_resized,0,0.22787852585315704,0.0821433812379837,0.1515062153339386,0.15384270747502646,1.015959,0.004749,6.062347,0.001802,0.296735,0.000241,0.020591,0.015731,0.017268,0.048825,0.13692062197000918,0
S_M_05_resized,0,0.5959985256195068,0.3639717400074005,0.4142177104949951,0.45806265870730084,0.646238,0.156226,3.114475,0.000423,1.465845,0.03258,0.021357,0.231438,0.209936,0.00963,0.4324319244016298,0
S_M_06_resized,0,0.19178420305252075,0.10251200944185257,0.08858846127986908,0.12762822459141412,0.358937,0.003292,1.257235,0.000449,0.789093,2.3e-05,0.005273,0.003863,0.001623,0.011826,0.11096575808237363,0
S_M_07_resized,0,0.20446163415908813,0.07547934353351593,0.11941410601139069,0.13311836123466492,0.288679,0.003703,4.644068,0.001675,0.122878,0.000414,0.022443,0.017827,0.020477,0.0552,0.12044634858435337,0
